date,brand,category,season,sim_price,sim_demand
2024-04-29,H&M,Dresses,Spring,96.26,6.04
2024-05-06,H&M,Dresses,Spring,98.72,6.35
2024-05-13,H&M,Dresses,Spring,93.15,6.06
2024-05-20,H&M,Dresses,Spring,96.26,6.2
2024-05-27,H&M,Dresses,Spring,92.63,5.84
2024-06-03,H&M,Dresses,Summer,96.69,7.02
2024-06-10,H&M,Dresses,Summer,91.49,7.39
2024-06-17,H&M,Dresses,Summer,93.23,6.84
2024-06-24,H&M,Dresses,Summer,89.69,7.12
2024-07-01,H&M,Dresses,Summer,87.3,8.63
2024-07-08,H&M,Dresses,Summer,85.99,8.3
2024-07-15,H&M,Dresses,Summer,88.55,9.3
2024-07-22,H&M,Dresses,Summer,89.06,7.15
2024-07-29,H&M,Dresses,Summer,99.52,5.63
2024-08-05,H&M,Dresses,Summer,104.8,6.22
2024-08-12,H&M,Dresses,Summer,101.67,6.59
2024-08-19,H&M,Dresses,Summer,101.66,5.97
2024-08-26,H&M,Dresses,Summer,107.08,6.31
2024-09-02,H&M,Dresses,Fall,107.2,5.2
2024-09-09,H&M,Dresses,Fall,99.27,5.44
2024-09-16,H&M,Dresses,Fall,98.36,5.95
2024-09-23,H&M,Dresses,Fall,97.17,6.05
2024-09-30,H&M,Dresses,Fall,94.06,6.29
2024-10-07,H&M,Dresses,Fall,93.91,6.09
2024-10-14,H&M,Dresses,Fall,88.64,7.18
2024-10-21,H&M,Dresses,Fall,89.86,7.16
2024-10-28,H&M,Dresses,Fall,94.92,6.37
2024-11-04,H&M,Dresses,Fall,94.98,6.08
2024-11-11,H&M,Dresses,Fall,93.99,6.81
2024-11-18,H&M,Dresses,Fall,89.6,7.51
2024-11-25,H&M,Dresses,Fall,91.11,6.98
2024-12-02,H&M,Dresses,Winter,91.15,5.68
2024-12-09,H&M,Dresses,Winter,92.26,6.13
2024-12-16,H&M,Dresses,Winter,94.82,5.91
2024-12-23,H&M,Dresses,Winter,89.44,5.56
2024-12-30,H&M,Dresses,Winter,89.39,6.01
2024-01-01,H&M,Outerwear,Winter,142.98,3.07
2024-01-08,H&M,Outerwear,Winter,145.4,3.04
2024-01-15,H&M,Outerwear,Winter,144.26,2.66
2024-01-22,H&M,Outerwear,Winter,144.78,2.73
2024-01-29,H&M,Outerwear,Winter,150.7,2.55
2024-02-05,H&M,Outerwear,Winter,154.58,2.53
2024-02-12,H&M,Outerwear,Winter,164.04,2.26
2024-02-19,H&M,Outerwear,Winter,157.36,2.35
2024-02-26,H&M,Outerwear,Winter,151.94,2.26
2024-03-04,H&M,Outerwear,Spring,152.7,2.9
2024-03-11,H&M,Outerwear,Spring,157.51,2.81
2024-03-18,H&M,Outerwear,Spring,143.77,3.32
2024-03-25,H&M,Outerwear,Spring,139.31,3.48
2024-04-01,H&M,Outerwear,Spring,142.33,3.47
2024-04-08,H&M,Outerwear,Spring,137.45,3.22
2024-04-15,H&M,Outerwear,Spring,137.08,4.42
2024-04-22,H&M,Outerwear,Spring,128.12,3.57
2024-04-29,H&M,Outerwear,Spring,129.42,3.58
2024-05-06,H&M,Outerwear,Spring,132.41,3.67
2024-05-13,H&M,Outerwear,Spring,137.61,3.24
2024-05-20,H&M,Outerwear,Spring,132.79,3.68
2024-05-27,H&M,Outerwear,Spring,125.84,3.63
2024-06-03,H&M,Outerwear,Summer,136.75,3.37
2024-06-10,H&M,Outerwear,Summer,144.96,3.59
2024-06-17,H&M,Outerwear,Summer,143.91,3.97
2024-06-24,H&M,Outerwear,Summer,137.28,3.88
2024-07-01,H&M,Outerwear,Summer,140.1,3.38
2024-07-08,H&M,Outerwear,Summer,136.07,3.86
2024-07-15,H&M,Outerwear,Summer,138.67,4.06
2024-07-22,H&M,Outerwear,Summer,136.81,3.64
2024-07-29,H&M,Outerwear,Summer,138.68,4.0
2024-08-05,H&M,Outerwear,Summer,134.8,4.09
2024-08-12,H&M,Outerwear,Summer,137.17,3.62
2024-08-19,H&M,Outerwear,Summer,140.65,4.06
2024-08-26,H&M,Outerwear,Summer,145.5,3.13
2024-09-02,H&M,Outerwear,Fall,146.27,2.8
2024-09-09,H&M,Outerwear,Fall,138.98,2.86
2024-09-16,H&M,Outerwear,Fall,147.92,3.35
2024-09-23,H&M,Outerwear,Fall,141.97,3.06
2024-09-30,H&M,Outerwear,Fall,152.66,3.11
2024-10-07,H&M,Outerwear,Fall,151.95,3.02
2024-10-14,H&M,Outerwear,Fall,146.4,2.89
2024-10-21,H&M,Outerwear,Fall,145.81,3.14
2024-10-28,H&M,Outerwear,Fall,146.15,2.95
2024-11-04,H&M,Outerwear,Fall,144.77,3.53
2024-11-11,H&M,Outerwear,Fall,143.85,2.99
2024-11-18,H&M,Outerwear,Fall,143.96,2.96
2024-11-25,H&M,Outerwear,Fall,150.18,3.09
2024-12-02,H&M,Outerwear,Winter,150.2,2.52
2024-12-09,H&M,Outerwear,Winter,144.2,2.89
2024-12-16,H&M,Outerwear,Winter,144.42,2.69
2024-12-23,H&M,Outerwear,Winter,157.12,2.48
2024-12-30,H&M,Outerwear,Winter,157.18,2.73
2024-01-01,H&M,Shoes,Winter,97.16,4.83
2024-01-08,H&M,Shoes,Winter,100.95,4.63
2024-01-15,H&M,Shoes,Winter,104.24,4.62
2024-01-22,H&M,Shoes,Winter,106.8,3.96
2024-01-29,H&M,Shoes,Winter,105.96,4.06
2024-02-05,H&M,Shoes,Winter,98.9,4.27
2024-02-12,H&M,Shoes,Winter,106.98,4.26
2024-02-19,H&M,Shoes,Winter,110.68,3.56
2024-02-26,H&M,Shoes,Winter,108.25,4.3
2024-03-04,H&M,Shoes,Spring,106.92,4.04
2024-03-11,H&M,Shoes,Spring,106.12,4.93
2024-03-18,H&M,Shoes,Spring,100.57,5.2
2024-03-25,H&M,Shoes,Spring,99.99,5.26
2024-04-01,H&M,Shoes,Spring,107.93,4.67
2024-04-08,H&M,Shoes,Spring,114.68,4.35
2024-04-15,H&M,Shoes,Spring,111.43,4.49
2024-04-22,H&M,Shoes,Spring,105.73,4.89
2024-04-29,H&M,Shoes,Spring,98.84,5.81
2024-05-06,H&M,Shoes,Spring,104.47,5.83
2024-05-13,H&M,Shoes,Spring,106.26,4.53
2024-05-20,H&M,Shoes,Spring,103.23,5.15
2024-05-27,H&M,Shoes,Spring,103.13,5.26
2024-06-03,H&M,Shoes,Summer,107.63,6.06
2024-06-10,H&M,Shoes,Summer,107.0,4.86
2024-06-17,H&M,Shoes,Summer,111.15,4.52
2024-06-24,H&M,Shoes,Summer,105.37,5.04
2024-07-01,H&M,Shoes,Summer,100.46,5.33
2024-07-08,H&M,Shoes,Summer,102.18,5.85
2024-07-15,H&M,Shoes,Summer,97.41,6.6
2024-07-22,H&M,Shoes,Summer,99.77,5.79
2024-07-29,H&M,Shoes,Summer,101.53,5.92
2024-08-05,H&M,Shoes,Summer,106.32,5.84
2024-08-12,H&M,Shoes,Summer,92.94,5.74
2024-08-19,H&M,Shoes,Summer,88.64,6.3
2024-08-26,H&M,Shoes,Summer,90.29,6.17
2024-09-02,H&M,Shoes,Fall,96.47,5.76
2024-09-09,H&M,Shoes,Fall,102.47,4.96
2024-09-16,H&M,Shoes,Fall,98.14,4.58
2024-09-23,H&M,Shoes,Fall,106.33,4.21
2024-09-30,H&M,Shoes,Fall,105.12,5.4
2024-10-07,H&M,Shoes,Fall,101.21,5.06
2024-10-14,H&M,Shoes,Fall,94.12,5.66
2024-10-21,H&M,Shoes,Fall,91.89,4.95
2024-10-28,H&M,Shoes,Fall,88.85,5.2
2024-11-04,H&M,Shoes,Fall,96.66,5.13
2024-11-11,H&M,Shoes,Fall,89.07,6.09
2024-11-18,H&M,Shoes,Fall,85.46,5.95
2024-11-25,H&M,Shoes,Fall,88.38,6.33
2024-12-02,H&M,Shoes,Winter,85.77,5.26
2024-12-09,H&M,Shoes,Winter,92.53,4.91
2024-12-16,H&M,Shoes,Winter,87.96,5.27
2024-12-23,H&M,Shoes,Winter,90.87,5.7
2024-12-30,H&M,Shoes,Winter,91.16,5.28
2024-01-01,H&M,Tops,Winter,63.29,8.17
2024-01-08,H&M,Tops,Winter,60.32,8.2
2024-01-15,H&M,Tops,Winter,63.2,9.22
2024-01-22,H&M,Tops,Winter,61.35,9.96
2024-01-29,H&M,Tops,Winter,61.1,9.01
2024-02-05,H&M,Tops,Winter,59.68,9.49
2024-02-12,H&M,Tops,Winter,60.75,8.78
2024-02-19,H&M,Tops,Winter,60.23,9.13
2024-02-26,H&M,Tops,Winter,57.37,8.33
2024-03-04,H&M,Tops,Spring,56.35,12.1
2024-03-11,H&M,Tops,Spring,54.29,12.59
2024-03-18,H&M,Tops,Spring,53.29,10.95
2024-03-25,H&M,Tops,Spring,52.1,11.53
2024-04-01,H&M,Tops,Spring,52.57,11.18
2024-04-08,H&M,Tops,Spring,49.83,13.17
2024-04-15,H&M,Tops,Spring,50.1,14.1
2024-04-22,H&M,Tops,Spring,49.92,11.17
2024-04-29,H&M,Tops,Spring,52.27,11.07
2024-05-06,H&M,Tops,Spring,52.11,12.31
2024-05-13,H&M,Tops,Spring,50.67,14.26
2024-05-20,H&M,Tops,Spring,52.07,11.53
2024-05-27,H&M,Tops,Spring,55.7,11.02
2024-06-03,H&M,Tops,Summer,54.56,11.87
2024-06-10,H&M,Tops,Summer,54.66,12.78
2024-06-17,H&M,Tops,Summer,54.29,12.45
2024-06-24,H&M,Tops,Summer,55.41,12.36
2024-07-01,H&M,Tops,Summer,59.13,13.61
2024-07-08,H&M,Tops,Summer,60.17,13.47
2024-07-15,H&M,Tops,Summer,60.29,12.81
2024-07-22,H&M,Tops,Summer,59.4,10.54
2024-07-29,H&M,Tops,Summer,56.77,11.74
2024-08-05,H&M,Tops,Summer,57.66,11.04
2024-08-12,H&M,Tops,Summer,58.11,12.85
2024-08-19,H&M,Tops,Summer,58.15,11.08
2024-08-26,H&M,Tops,Summer,54.06,13.56
2024-09-02,H&M,Tops,Fall,55.24,11.2
2024-09-09,H&M,Tops,Fall,59.17,10.64
2024-09-16,H&M,Tops,Fall,55.73,9.45
2024-09-23,H&M,Tops,Fall,53.82,9.7
2024-09-30,H&M,Tops,Fall,55.81,11.26
2024-10-07,H&M,Tops,Fall,58.72,8.98
2024-10-14,H&M,Tops,Fall,61.63,9.14
2024-10-21,H&M,Tops,Fall,58.71,9.56
2024-10-28,H&M,Tops,Fall,58.51,10.15
2024-11-04,H&M,Tops,Fall,56.58,9.13
2024-11-11,H&M,Tops,Fall,57.4,9.74
2024-11-18,H&M,Tops,Fall,58.2,10.22
2024-11-25,H&M,Tops,Fall,63.84,9.0
2024-12-02,H&M,Tops,Winter,63.93,8.12
2024-12-09,H&M,Tops,Winter,60.48,8.97
2024-12-16,H&M,Tops,Winter,61.46,9.01
2024-12-23,H&M,Tops,Winter,65.67,8.47
2024-12-30,H&M,Tops,Winter,67.56,8.16
2024-01-01,Mango,Accessories,Winter,43.59,17.14
2024-01-08,Mango,Accessories,Winter,41.9,15.96
2024-01-15,Mango,Accessories,Winter,42.38,15.73
2024-01-22,Mango,Accessories,Winter,42.43,16.03
2024-01-29,Mango,Accessories,Winter,42.84,16.47
2024-02-05,Mango,Accessories,Winter,43.16,14.08
2024-02-12,Mango,Accessories,Winter,43.46,17.12
2024-02-19,Mango,Accessories,Winter,43.42,15.05
2024-02-26,Mango,Accessories,Winter,45.55,14.55
2024-03-04,Mango,Accessories,Spring,44.16,16.69
2024-03-11,Mango,Accessories,Spring,43.59,18.99
2024-03-18,Mango,Accessories,Spring,42.46,19.02
2024-03-25,Mango,Accessories,Spring,41.96,20.09
2024-04-01,Mango,Accessories,Spring,45.49,17.3
2024-04-08,Mango,Accessories,Spring,43.98,16.24
2024-04-15,Mango,Accessories,Spring,46.59,17.61
2024-04-22,Mango,Accessories,Spring,45.68,18.74
2024-04-29,Mango,Accessories,Spring,47.55,15.73
2024-05-06,Mango,Accessories,Spring,44.07,18.57
2024-05-13,Mango,Accessories,Spring,42.09,21.98
2024-05-20,Mango,Accessories,Spring,40.53,21.79
2024-05-27,Mango,Accessories,Spring,42.25,18.32
2024-06-03,Mango,Accessories,Summer,42.64,19.49
2024-06-10,Mango,Accessories,Summer,42.41,21.84
2024-06-17,Mango,Accessories,Summer,41.39,20.62
2024-06-24,Mango,Accessories,Summer,41.01,24.29
2024-07-01,Mango,Accessories,Summer,40.22,23.98
2024-07-08,Mango,Accessories,Summer,40.23,23.63
2024-07-15,Mango,Accessories,Summer,42.77,17.4
2024-07-22,Mango,Accessories,Summer,45.33,20.57
2024-07-29,Mango,Accessories,Summer,45.24,19.5
2024-08-05,Mango,Accessories,Summer,45.23,19.85
2024-08-12,Mango,Accessories,Summer,43.15,18.56
2024-08-19,Mango,Accessories,Summer,44.9,18.46
2024-08-26,Mango,Accessories,Summer,44.95,21.01
2024-09-02,Mango,Accessories,Fall,45.09,17.8
2024-09-09,Mango,Accessories,Fall,44.07,21.32
2024-09-16,Mango,Accessories,Fall,46.53,15.89
2024-09-23,Mango,Accessories,Fall,49.94,15.81
2024-09-30,Mango,Accessories,Fall,48.53,14.98
2024-10-07,Mango,Accessories,Fall,44.25,16.74
2024-10-14,Mango,Accessories,Fall,45.61,16.61
2024-10-21,Mango,Accessories,Fall,45.84,12.72
2024-10-28,Mango,Accessories,Fall,42.16,18.51
2024-11-04,Mango,Accessories,Fall,45.23,15.86
2024-11-11,Mango,Accessories,Fall,44.31,18.92
2024-11-18,Mango,Accessories,Fall,43.86,16.53
2024-11-25,Mango,Accessories,Fall,46.21,16.53
2024-12-02,Mango,Accessories,Winter,47.02,16.69
2024-12-09,Mango,Accessories,Winter,44.83,14.42
2024-12-16,Mango,Accessories,Winter,46.62,14.59
2024-12-23,Mango,Accessories,Winter,48.8,12.42
2024-12-30,Mango,Accessories,Winter,49.37,13.12
2024-01-01,Mango,Bottoms,Winter,57.55,10.4
2024-01-08,Mango,Bottoms,Winter,60.03,10.71
2024-01-15,Mango,Bottoms,Winter,61.1,9.3
2024-01-22,Mango,Bottoms,Winter,61.18,9.11
2024-01-29,Mango,Bottoms,Winter,60.32,8.83
2024-02-05,Mango,Bottoms,Winter,59.88,10.62
2024-02-12,Mango,Bottoms,Winter,56.28,9.16
2024-02-19,Mango,Bottoms,Winter,59.29,8.68
2024-02-26,Mango,Bottoms,Winter,58.36,8.68
2024-03-04,Mango,Bottoms,Spring,57.79,12.32
2024-03-11,Mango,Bottoms,Spring,57.57,13.15
2024-03-18,Mango,Bottoms,Spring,57.4,11.59
2024-03-25,Mango,Bottoms,Spring,54.73,11.59
2024-04-01,Mango,Bottoms,Spring,55.14,12.58
2024-04-08,Mango,Bottoms,Spring,55.42,12.78
2024-04-15,Mango,Bottoms,Spring,55.79,11.56
2024-04-22,Mango,Bottoms,Spring,55.76,11.21
2024-04-29,Mango,Bottoms,Spring,57.15,11.77
2024-05-06,Mango,Bottoms,Spring,60.47,10.3
2024-05-13,Mango,Bottoms,Spring,59.36,12.05
2024-05-20,Mango,Bottoms,Spring,60.65,13.86
2024-05-27,Mango,Bottoms,Spring,60.43,10.77
2024-06-03,Mango,Bottoms,Summer,58.41,11.08
2024-06-10,Mango,Bottoms,Summer,58.01,11.54
2024-06-17,Mango,Bottoms,Summer,61.95,10.5
2024-06-24,Mango,Bottoms,Summer,62.51,10.92
2024-07-01,Mango,Bottoms,Summer,61.8,9.82
2024-07-08,Mango,Bottoms,Summer,61.94,11.41
2024-07-15,Mango,Bottoms,Summer,67.23,10.86
2024-07-22,Mango,Bottoms,Summer,71.46,9.05
2024-07-29,Mango,Bottoms,Summer,65.98,10.27
2024-08-05,Mango,Bottoms,Summer,63.6,9.71
2024-08-12,Mango,Bottoms,Summer,62.64,10.78
2024-08-19,Mango,Bottoms,Summer,62.49,11.62
2024-08-26,Mango,Bottoms,Summer,58.43,11.49
2024-09-02,Mango,Bottoms,Fall,59.14,9.49
2024-09-09,Mango,Bottoms,Fall,55.4,10.82
2024-09-16,Mango,Bottoms,Fall,58.0,10.22
2024-09-23,Mango,Bottoms,Fall,59.16,10.04
2024-09-30,Mango,Bottoms,Fall,55.87,10.24
2024-10-07,Mango,Bottoms,Fall,55.23,12.33
2024-10-14,Mango,Bottoms,Fall,58.7,9.2
2024-10-21,Mango,Bottoms,Fall,62.08,10.86
2024-10-28,Mango,Bottoms,Fall,56.07,11.46
2024-11-04,Mango,Bottoms,Fall,57.89,9.67
2024-11-11,Mango,Bottoms,Fall,56.33,10.46
2024-11-18,Mango,Bottoms,Fall,57.85,11.71
2024-11-25,Mango,Bottoms,Fall,57.45,11.87
2024-12-02,Mango,Bottoms,Winter,56.74,11.09
2024-12-09,Mango,Bottoms,Winter,54.44,10.33
2024-12-16,Mango,Bottoms,Winter,56.07,11.13
2024-12-23,Mango,Bottoms,Winter,56.37,8.64
2024-12-30,Mango,Bottoms,Winter,50.86,9.67
2024-01-01,Mango,Dresses,Winter,82.44,6.14
2024-01-08,Mango,Dresses,Winter,84.57,6.73
2024-01-15,Mango,Dresses,Winter,89.31,6.44
2024-01-22,Mango,Dresses,Winter,95.97,5.74
2024-01-29,Mango,Dresses,Winter,95.2,6.07
2024-02-05,Mango,Dresses,Winter,89.94,6.94
2024-02-12,Mango,Dresses,Winter,88.44,6.47
2024-02-19,Mango,Dresses,Winter,86.23,6.63
2024-02-26,Mango,Dresses,Winter,90.35,6.09
2024-03-04,Mango,Dresses,Spring,91.52,6.52
2024-03-11,Mango,Dresses,Spring,96.53,6.47
2024-03-18,Mango,Dresses,Spring,97.22,6.97
2024-03-25,Mango,Dresses,Spring,96.26,6.93
2024-04-01,Mango,Dresses,Spring,98.62,8.09
2024-04-08,Mango,Dresses,Spring,95.07,6.98
2024-04-15,Mango,Dresses,Spring,94.61,7.77
2024-04-22,Mango,Dresses,Spring,93.82,7.36
2024-04-29,Mango,Dresses,Spring,92.09,6.61
2024-05-06,Mango,Dresses,Spring,90.15,7.15
2024-05-13,Mango,Dresses,Spring,91.42,7.32
2024-05-20,Mango,Dresses,Spring,85.61,8.17
2024-05-27,Mango,Dresses,Spring,84.38,9.25
2024-06-03,Mango,Dresses,Summer,81.28,10.18
2024-06-10,Mango,Dresses,Summer,81.35,10.27
2024-06-17,Mango,Dresses,Summer,84.11,8.65
2024-06-24,Mango,Dresses,Summer,90.49,8.75
2024-07-01,Mango,Dresses,Summer,88.53,8.35
2024-07-08,Mango,Dresses,Summer,95.31,6.68
2024-07-15,Mango,Dresses,Summer,90.82,8.05
2024-07-22,Mango,Dresses,Summer,90.09,8.68
2024-07-29,Mango,Dresses,Summer,90.33,7.53
2024-08-05,Mango,Dresses,Summer,88.8,8.12
2024-08-12,Mango,Dresses,Summer,87.58,8.44
2024-08-19,Mango,Dresses,Summer,85.16,7.94
2024-08-26,Mango,Dresses,Summer,86.08,8.6
2024-09-02,Mango,Dresses,Fall,86.49,7.84
2024-09-09,Mango,Dresses,Fall,84.39,9.03
2024-09-16,Mango,Dresses,Fall,79.03,7.89
2024-09-23,Mango,Dresses,Fall,83.5,9.88
2024-09-30,Mango,Dresses,Fall,91.69,6.8
2024-10-07,Mango,Dresses,Fall,93.46,7.23
2024-10-14,Mango,Dresses,Fall,92.67,7.69
2024-10-21,Mango,Dresses,Fall,92.45,6.23
2024-10-28,Mango,Dresses,Fall,94.86,7.48
2024-11-04,Mango,Dresses,Fall,94.07,6.94
2024-11-11,Mango,Dresses,Fall,93.92,6.52
2024-11-18,Mango,Dresses,Fall,88.63,7.09
2024-11-25,Mango,Dresses,Fall,90.29,5.75
2024-12-02,Mango,Dresses,Winter,86.09,6.9
2024-12-09,Mango,Dresses,Winter,88.04,6.48
2024-12-16,Mango,Dresses,Winter,81.26,7.5
2024-12-23,Mango,Dresses,Winter,79.37,6.87
2024-12-30,Mango,Dresses,Winter,86.76,7.74
2024-01-01,Mango,Outerwear,Winter,154.35,2.67
2024-01-08,Mango,Outerwear,Winter,154.98,2.75
2024-01-15,Mango,Outerwear,Winter,154.96,2.41
2024-01-22,Mango,Outerwear,Winter,160.54,2.85
2024-01-29,Mango,Outerwear,Winter,163.12,2.29
2024-02-05,Mango,Outerwear,Winter,157.31,2.68
2024-02-12,Mango,Outerwear,Winter,145.59,3.16
2024-02-19,Mango,Outerwear,Winter,154.42,3.11
2024-02-26,Mango,Outerwear,Winter,140.05,2.52
2024-03-04,Mango,Outerwear,Spring,153.39,3.34
2024-03-11,Mango,Outerwear,Spring,146.69,3.81
2024-03-18,Mango,Outerwear,Spring,141.55,3.72
2024-03-25,Mango,Outerwear,Spring,150.15,3.37
2024-04-01,Mango,Outerwear,Spring,145.75,3.77
2024-04-08,Mango,Outerwear,Spring,150.12,3.61
2024-04-15,Mango,Outerwear,Spring,152.1,3.44
2024-04-22,Mango,Outerwear,Spring,152.04,3.5
2024-04-29,Mango,Outerwear,Spring,160.65,3.39
2024-05-06,Mango,Outerwear,Spring,156.95,2.91
2024-05-13,Mango,Outerwear,Spring,154.97,3.6
2024-05-20,Mango,Outerwear,Spring,152.14,2.95
2024-05-27,Mango,Outerwear,Spring,151.22,3.65
2024-06-03,Mango,Outerwear,Summer,156.84,3.52
2024-06-10,Mango,Outerwear,Summer,153.09,3.93
2024-06-17,Mango,Outerwear,Summer,158.37,3.25
2024-06-24,Mango,Outerwear,Summer,154.33,3.65
2024-07-01,Mango,Outerwear,Summer,158.2,3.5
2024-07-08,Mango,Outerwear,Summer,166.86,3.06
2024-07-15,Mango,Outerwear,Summer,161.14,3.77
2024-07-22,Mango,Outerwear,Summer,156.83,3.59
2024-07-29,Mango,Outerwear,Summer,158.31,3.74
2024-08-05,Mango,Outerwear,Summer,153.42,3.51
2024-08-12,Mango,Outerwear,Summer,151.02,3.44
2024-08-19,Mango,Outerwear,Summer,150.06,4.13
2024-08-26,Mango,Outerwear,Summer,145.51,3.85
2024-09-02,Mango,Outerwear,Fall,147.64,2.94
2024-09-09,Mango,Outerwear,Fall,138.75,3.9
2024-09-16,Mango,Outerwear,Fall,140.04,3.27
2024-09-23,Mango,Outerwear,Fall,140.69,3.75
2024-09-30,Mango,Outerwear,Fall,142.69,3.21
2024-10-07,Mango,Outerwear,Fall,144.55,3.91
2024-10-14,Mango,Outerwear,Fall,160.16,3.15
2024-10-21,Mango,Outerwear,Fall,151.43,3.35
2024-10-28,Mango,Outerwear,Fall,157.87,3.46
2024-11-04,Mango,Outerwear,Fall,160.39,3.16
2024-11-11,Mango,Outerwear,Fall,159.12,3.29
2024-11-18,Mango,Outerwear,Fall,148.99,3.84
2024-11-25,Mango,Outerwear,Fall,152.37,2.81
2024-12-02,Mango,Outerwear,Winter,159.16,2.83
2024-12-09,Mango,Outerwear,Winter,171.14,2.61
2024-12-16,Mango,Outerwear,Winter,169.87,2.85
2024-12-23,Mango,Outerwear,Winter,173.36,2.72
2024-12-30,Mango,Outerwear,Winter,177.68,2.86
2024-01-01,Mango,Shoes,Winter,111.71,4.59
2024-01-08,Mango,Shoes,Winter,109.47,4.54
2024-01-15,Mango,Shoes,Winter,106.04,4.45
2024-01-22,Mango,Shoes,Winter,108.54,4.28
2024-01-29,Mango,Shoes,Winter,102.03,4.73
2024-02-05,Mango,Shoes,Winter,100.87,4.97
2024-02-12,Mango,Shoes,Winter,96.4,4.72
2024-02-19,Mango,Shoes,Winter,91.91,6.18
2024-02-26,Mango,Shoes,Winter,94.46,5.76
2024-03-04,Mango,Shoes,Spring,92.55,6.56
2024-03-11,Mango,Shoes,Spring,99.25,5.69
2024-03-18,Mango,Shoes,Spring,95.2,5.85
2024-03-25,Mango,Shoes,Spring,100.89,6.0
2024-04-01,Mango,Shoes,Spring,105.21,5.64
2024-04-08,Mango,Shoes,Spring,104.69,5.79
2024-04-15,Mango,Shoes,Spring,105.34,5.98
2024-04-22,Mango,Shoes,Spring,100.04,5.92
2024-04-29,Mango,Shoes,Spring,110.05,5.4
2024-05-06,Mango,Shoes,Spring,105.65,5.35
2024-05-13,Mango,Shoes,Spring,92.98,6.36
2024-05-20,Mango,Shoes,Spring,96.12,6.85
2024-05-27,Mango,Shoes,Spring,97.96,6.46
2024-06-03,Mango,Shoes,Summer,96.91,6.19
2024-06-10,Mango,Shoes,Summer,99.21,5.72
2024-06-17,Mango,Shoes,Summer,99.63,6.36
2024-06-24,Mango,Shoes,Summer,105.1,5.75
2024-07-01,Mango,Shoes,Summer,107.75,5.9
2024-07-08,Mango,Shoes,Summer,113.18,5.89
2024-07-15,Mango,Shoes,Summer,114.7,4.75
2024-07-22,Mango,Shoes,Summer,110.13,5.14
2024-07-29,Mango,Shoes,Summer,107.34,6.24
2024-08-05,Mango,Shoes,Summer,103.16,6.28
2024-08-12,Mango,Shoes,Summer,104.64,5.77
2024-08-19,Mango,Shoes,Summer,107.72,5.45
2024-08-26,Mango,Shoes,Summer,110.83,5.79
2024-09-02,Mango,Shoes,Fall,110.55,4.88
2024-09-09,Mango,Shoes,Fall,120.88,4.28
2024-09-16,Mango,Shoes,Fall,120.5,5.14
2024-09-23,Mango,Shoes,Fall,118.73,4.68
2024-09-30,Mango,Shoes,Fall,119.1,4.42
2024-10-07,Mango,Shoes,Fall,122.02,4.65
2024-10-14,Mango,Shoes,Fall,119.8,4.69
2024-10-21,Mango,Shoes,Fall,110.37,4.08
2024-10-28,Mango,Shoes,Fall,102.0,5.81
2024-11-04,Mango,Shoes,Fall,104.1,4.73
2024-11-11,Mango,Shoes,Fall,103.95,5.2
2024-11-18,Mango,Shoes,Fall,105.71,5.5
2024-11-25,Mango,Shoes,Fall,103.47,4.86
2024-12-02,Mango,Shoes,Winter,100.83,4.5
2024-12-09,Mango,Shoes,Winter,99.02,5.05
2024-12-16,Mango,Shoes,Winter,103.97,4.04
2024-12-23,Mango,Shoes,Winter,108.13,4.73
2024-12-30,Mango,Shoes,Winter,107.7,4.53
2024-01-01,Mango,Tops,Winter,83.28,7.17
2024-01-08,Mango,Tops,Winter,80.11,6.4
2024-01-15,Mango,Tops,Winter,79.71,7.57
2024-01-22,Mango,Tops,Winter,75.35,9.51
2024-01-29,Mango,Tops,Winter,77.38,6.91
2024-02-05,Mango,Tops,Winter,72.71,7.55
2024-02-12,Mango,Tops,Winter,74.31,7.7
2024-02-19,Mango,Tops,Winter,75.6,8.0
2024-02-26,Mango,Tops,Winter,74.77,8.71
2024-03-04,Mango,Tops,Spring,71.5,10.42
2024-03-11,Mango,Tops,Spring,71.57,8.92
2024-03-18,Mango,Tops,Spring,73.89,9.45
2024-03-25,Mango,Tops,Spring,75.29,9.49
2024-04-01,Mango,Tops,Spring,79.55,7.57
2024-04-08,Mango,Tops,Spring,78.99,8.9
2024-04-15,Mango,Tops,Spring,84.98,7.97
2024-04-22,Mango,Tops,Spring,84.93,8.86
2024-04-29,Mango,Tops,Spring,83.19,7.99
2024-05-06,Mango,Tops,Spring,82.74,9.15
2024-05-13,Mango,Tops,Spring,87.46,7.4
2024-05-20,Mango,Tops,Spring,88.53,7.4
2024-05-27,Mango,Tops,Spring,86.77,7.73
2024-06-03,Mango,Tops,Summer,84.22,7.86
2024-06-10,Mango,Tops,Summer,82.18,9.18
2024-06-17,Mango,Tops,Summer,82.99,8.69
2024-06-24,Mango,Tops,Summer,86.22,7.31
2024-07-01,Mango,Tops,Summer,79.67,10.18
2024-07-08,Mango,Tops,Summer,81.06,8.72
2024-07-15,Mango,Tops,Summer,84.07,8.86
2024-07-22,Mango,Tops,Summer,82.14,7.94
2024-07-29,Mango,Tops,Summer,77.17,8.71
2024-08-05,Mango,Tops,Summer,78.58,9.35
2024-08-12,Mango,Tops,Summer,76.4,10.33
2024-08-19,Mango,Tops,Summer,77.94,10.98
2024-08-26,Mango,Tops,Summer,80.45,8.55
2024-09-02,Mango,Tops,Fall,79.81,8.67
